id	node1	node1;label	label	label;label	node2	node2;label	id	node1	node1;label	label	label;label	node2	node2;label	id	node1	node1;label	label	label;label	node2	node2;label
Q160307-P36-Q466054-1aa681cd-0	Q160307	'Fatimid Caliphate'@en	P36	'capital'@en	Q466054	'Mahdia'@en	Q160307-P36-Q466054-1aa681cd-0-P805	Q160307-P36-Q466054-1aa681cd-0		P805	'statement is subject of'@en	unknown		ckg:c22-P805	Q160307-P36-Q466054-1aa681cd-0-P805		ckgr9	ckg:Context Type	ckgP1	Provenance
Q160307-P36-Q466054-1aa681cd-0	Q160307	'Fatimid Caliphate'@en	P36	'capital'@en	Q466054	'Mahdia'@en	Q160307-P36-Q466054-1aa681cd-0-P1534	Q160307-P36-Q466054-1aa681cd-0		P1534	'end cause'@en	unknown		ckg:c136-P1534	Q160307-P36-Q466054-1aa681cd-0-P1534		ckgr9	ckg:Context Type	ckgP1	Provenance
Q160307-P36-Q466054-1aa681cd-0	Q160307	'Fatimid Caliphate'@en	P36	'capital'@en	Q466054	'Mahdia'@en	Q160307-P36-Q466054-1aa681cd-0-P3680	Q160307-P36-Q466054-1aa681cd-0		P3680	'statement supported by'@en	unknown		ckg:c26-P3680	Q160307-P36-Q466054-1aa681cd-0-P3680		ckgr9	ckg:Context Type	ckgP1	Provenance
Q160307-P36-Q466054-1aa681cd-0	Q160307	'Fatimid Caliphate'@en	P36	'capital'@en	Q466054	'Mahdia'@en	Q160307-P36-Q466054-1aa681cd-0-P1480	Q160307-P36-Q466054-1aa681cd-0		P1480	'sourcing circumstances'@en	unknown		ckg:c137-P1480	Q160307-P36-Q466054-1aa681cd-0-P1480		ckgr9	ckg:Context Type	ckgP1	Provenance
Q160307-P36-Q466054-1aa681cd-0	Q160307	'Fatimid Caliphate'@en	P36	'capital'@en	Q466054	'Mahdia'@en	Q160307-P36-Q466054-1aa681cd-0-P1013	Q160307-P36-Q466054-1aa681cd-0		P1013	'criterion used'@en	unknown		ckg:c138-P1013	Q160307-P36-Q466054-1aa681cd-0-P1013		ckgr9	ckg:Context Type	ckgP1	Provenance
Q199688-P36-Q101625-fc2c8b10-0	Q199688	'Almohad Caliphate'@en	P36	'capital'@en	Q101625	'Marrakesh'@en	Q199688-P36-Q101625-fc2c8b10-0-P580	Q199688-P36-Q101625-fc2c8b10-0		P580	'start time'@en	unknown		ckg:c2-P580	Q199688-P36-Q101625-fc2c8b10-0-P580		ckgr9	ckg:Context Type	ckgT1	Temporal
Q199688-P36-Q101625-fc2c8b10-0	Q199688	'Almohad Caliphate'@en	P36	'capital'@en	Q101625	'Marrakesh'@en	Q199688-P36-Q101625-fc2c8b10-0-P585	Q199688-P36-Q101625-fc2c8b10-0		P585	'point in time'@en	unknown		ckg:c6-P585	Q199688-P36-Q101625-fc2c8b10-0-P585		ckgr9	ckg:Context Type	ckgT1	Temporal
Q199688-P36-Q101625-fc2c8b10-0	Q199688	'Almohad Caliphate'@en	P36	'capital'@en	Q101625	'Marrakesh'@en	Q199688-P36-Q101625-fc2c8b10-0-P582	Q199688-P36-Q101625-fc2c8b10-0		P582	'end time'@en	unknown		ckg:c4-P582	Q199688-P36-Q101625-fc2c8b10-0-P582		ckgr9	ckg:Context Type	ckgT1	Temporal
Q199688-P36-Q101625-fc2c8b10-0	Q199688	'Almohad Caliphate'@en	P36	'capital'@en	Q101625	'Marrakesh'@en	Q199688-P36-Q101625-fc2c8b10-0-P1264	Q199688-P36-Q101625-fc2c8b10-0		P1264	'valid in period'@en	unknown		ckg:c134-P1264	Q199688-P36-Q101625-fc2c8b10-0-P1264		ckgr9	ckg:Context Type	ckgT1	Temporal
Q199688-P36-Q101625-fc2c8b10-0	Q199688	'Almohad Caliphate'@en	P36	'capital'@en	Q101625	'Marrakesh'@en	Q199688-P36-Q101625-fc2c8b10-0-P459	Q199688-P36-Q101625-fc2c8b10-0		P459	'determination method'@en	unknown		ckg:c135-P459	Q199688-P36-Q101625-fc2c8b10-0-P459		ckgr9	ckg:Context Type	ckgP1	Provenance
Q199688-P36-Q101625-fc2c8b10-0	Q199688	'Almohad Caliphate'@en	P36	'capital'@en	Q101625	'Marrakesh'@en	Q199688-P36-Q101625-fc2c8b10-0-P5102	Q199688-P36-Q101625-fc2c8b10-0		P5102	'nature of statement'@en	unknown		ckg:c18-P5102	Q199688-P36-Q101625-fc2c8b10-0-P5102		ckgr9	ckg:Context Type	ckgP1	Provenance
Q199688-P36-Q101625-fc2c8b10-0	Q199688	'Almohad Caliphate'@en	P36	'capital'@en	Q101625	'Marrakesh'@en	Q199688-P36-Q101625-fc2c8b10-0-P5102	Q199688-P36-Q101625-fc2c8b10-0		P5102	'nature of statement'@en	unknown		ckg:c186-P5102	Q199688-P36-Q101625-fc2c8b10-0-P5102		ckgr9	ckg:Context Type	ckgG1	Generic
Q199688-P36-Q101625-fc2c8b10-0	Q199688	'Almohad Caliphate'@en	P36	'capital'@en	Q101625	'Marrakesh'@en	Q199688-P36-Q101625-fc2c8b10-0-P828	Q199688-P36-Q101625-fc2c8b10-0		P828	'has cause'@en	unknown		ckg:c20-P828	Q199688-P36-Q101625-fc2c8b10-0-P828		ckgr9	ckg:Context Type	ckgP1	Provenance
Q199688-P36-Q101625-fc2c8b10-0	Q199688	'Almohad Caliphate'@en	P36	'capital'@en	Q101625	'Marrakesh'@en	Q199688-P36-Q101625-fc2c8b10-0-P805	Q199688-P36-Q101625-fc2c8b10-0		P805	'statement is subject of'@en	unknown		ckg:c22-P805	Q199688-P36-Q101625-fc2c8b10-0-P805		ckgr9	ckg:Context Type	ckgP1	Provenance
Q199688-P36-Q101625-fc2c8b10-0	Q199688	'Almohad Caliphate'@en	P36	'capital'@en	Q101625	'Marrakesh'@en	Q199688-P36-Q101625-fc2c8b10-0-P1534	Q199688-P36-Q101625-fc2c8b10-0		P1534	'end cause'@en	unknown		ckg:c136-P1534	Q199688-P36-Q101625-fc2c8b10-0-P1534		ckgr9	ckg:Context Type	ckgP1	Provenance
Q199688-P36-Q101625-fc2c8b10-0	Q199688	'Almohad Caliphate'@en	P36	'capital'@en	Q101625	'Marrakesh'@en	Q199688-P36-Q101625-fc2c8b10-0-P3680	Q199688-P36-Q101625-fc2c8b10-0		P3680	'statement supported by'@en	unknown		ckg:c26-P3680	Q199688-P36-Q101625-fc2c8b10-0-P3680		ckgr9	ckg:Context Type	ckgP1	Provenance
Q199688-P36-Q101625-fc2c8b10-0	Q199688	'Almohad Caliphate'@en	P36	'capital'@en	Q101625	'Marrakesh'@en	Q199688-P36-Q101625-fc2c8b10-0-P1480	Q199688-P36-Q101625-fc2c8b10-0		P1480	'sourcing circumstances'@en	unknown		ckg:c137-P1480	Q199688-P36-Q101625-fc2c8b10-0-P1480		ckgr9	ckg:Context Type	ckgP1	Provenance
Q199688-P36-Q101625-fc2c8b10-0	Q199688	'Almohad Caliphate'@en	P36	'capital'@en	Q101625	'Marrakesh'@en	Q199688-P36-Q101625-fc2c8b10-0-P1013	Q199688-P36-Q101625-fc2c8b10-0		P1013	'criterion used'@en	unknown		ckg:c138-P1013	Q199688-P36-Q101625-fc2c8b10-0-P1013		ckgr9	ckg:Context Type	ckgP1	Provenance
Q199688-P36-Q2670516-0d82eef5-0	Q199688	'Almohad Caliphate'@en	P36	'capital'@en	Q2670516	'Nedroma'@en	Q199688-P36-Q2670516-0d82eef5-0-P580	Q199688-P36-Q2670516-0d82eef5-0		P580	'start time'@en	unknown		ckg:c2-P580	Q199688-P36-Q2670516-0d82eef5-0-P580		ckgr9	ckg:Context Type	ckgT1	Temporal
Q199688-P36-Q2670516-0d82eef5-0	Q199688	'Almohad Caliphate'@en	P36	'capital'@en	Q2670516	'Nedroma'@en	Q199688-P36-Q2670516-0d82eef5-0-P585	Q199688-P36-Q2670516-0d82eef5-0		P585	'point in time'@en	unknown		ckg:c6-P585	Q199688-P36-Q2670516-0d82eef5-0-P585		ckgr9	ckg:Context Type	ckgT1	Temporal
Q199688-P36-Q2670516-0d82eef5-0	Q199688	'Almohad Caliphate'@en	P36	'capital'@en	Q2670516	'Nedroma'@en	Q199688-P36-Q2670516-0d82eef5-0-P582	Q199688-P36-Q2670516-0d82eef5-0		P582	'end time'@en	unknown		ckg:c4-P582	Q199688-P36-Q2670516-0d82eef5-0-P582		ckgr9	ckg:Context Type	ckgT1	Temporal
Q199688-P36-Q2670516-0d82eef5-0	Q199688	'Almohad Caliphate'@en	P36	'capital'@en	Q2670516	'Nedroma'@en	Q199688-P36-Q2670516-0d82eef5-0-P1264	Q199688-P36-Q2670516-0d82eef5-0		P1264	'valid in period'@en	unknown		ckg:c134-P1264	Q199688-P36-Q2670516-0d82eef5-0-P1264		ckgr9	ckg:Context Type	ckgT1	Temporal
Q199688-P36-Q2670516-0d82eef5-0	Q199688	'Almohad Caliphate'@en	P36	'capital'@en	Q2670516	'Nedroma'@en	Q199688-P36-Q2670516-0d82eef5-0-P459	Q199688-P36-Q2670516-0d82eef5-0		P459	'determination method'@en	unknown		ckg:c135-P459	Q199688-P36-Q2670516-0d82eef5-0-P459		ckgr9	ckg:Context Type	ckgP1	Provenance
Q199688-P36-Q2670516-0d82eef5-0	Q199688	'Almohad Caliphate'@en	P36	'capital'@en	Q2670516	'Nedroma'@en	Q199688-P36-Q2670516-0d82eef5-0-P5102	Q199688-P36-Q2670516-0d82eef5-0		P5102	'nature of statement'@en	unknown		ckg:c18-P5102	Q199688-P36-Q2670516-0d82eef5-0-P5102		ckgr9	ckg:Context Type	ckgP1	Provenance
Q199688-P36-Q2670516-0d82eef5-0	Q199688	'Almohad Caliphate'@en	P36	'capital'@en	Q2670516	'Nedroma'@en	Q199688-P36-Q2670516-0d82eef5-0-P5102	Q199688-P36-Q2670516-0d82eef5-0		P5102	'nature of statement'@en	unknown		ckg:c186-P5102	Q199688-P36-Q2670516-0d82eef5-0-P5102		ckgr9	ckg:Context Type	ckgG1	Generic
Q199688-P36-Q2670516-0d82eef5-0	Q199688	'Almohad Caliphate'@en	P36	'capital'@en	Q2670516	'Nedroma'@en	Q199688-P36-Q2670516-0d82eef5-0-P828	Q199688-P36-Q2670516-0d82eef5-0		P828	'has cause'@en	unknown		ckg:c20-P828	Q199688-P36-Q2670516-0d82eef5-0-P828		ckgr9	ckg:Context Type	ckgP1	Provenance
Q199688-P36-Q2670516-0d82eef5-0	Q199688	'Almohad Caliphate'@en	P36	'capital'@en	Q2670516	'Nedroma'@en	Q199688-P36-Q2670516-0d82eef5-0-P805	Q199688-P36-Q2670516-0d82eef5-0		P805	'statement is subject of'@en	unknown		ckg:c22-P805	Q199688-P36-Q2670516-0d82eef5-0-P805		ckgr9	ckg:Context Type	ckgP1	Provenance
Q199688-P36-Q2670516-0d82eef5-0	Q199688	'Almohad Caliphate'@en	P36	'capital'@en	Q2670516	'Nedroma'@en	Q199688-P36-Q2670516-0d82eef5-0-P1534	Q199688-P36-Q2670516-0d82eef5-0		P1534	'end cause'@en	unknown		ckg:c136-P1534	Q199688-P36-Q2670516-0d82eef5-0-P1534		ckgr9	ckg:Context Type	ckgP1	Provenance
Q199688-P36-Q2670516-0d82eef5-0	Q199688	'Almohad Caliphate'@en	P36	'capital'@en	Q2670516	'Nedroma'@en	Q199688-P36-Q2670516-0d82eef5-0-P3680	Q199688-P36-Q2670516-0d82eef5-0		P3680	'statement supported by'@en	unknown		ckg:c26-P3680	Q199688-P36-Q2670516-0d82eef5-0-P3680		ckgr9	ckg:Context Type	ckgP1	Provenance
Q199688-P36-Q2670516-0d82eef5-0	Q199688	'Almohad Caliphate'@en	P36	'capital'@en	Q2670516	'Nedroma'@en	Q199688-P36-Q2670516-0d82eef5-0-P1480	Q199688-P36-Q2670516-0d82eef5-0		P1480	'sourcing circumstances'@en	unknown		ckg:c137-P1480	Q199688-P36-Q2670516-0d82eef5-0-P1480		ckgr9	ckg:Context Type	ckgP1	Provenance
Q199688-P36-Q2670516-0d82eef5-0	Q199688	'Almohad Caliphate'@en	P36	'capital'@en	Q2670516	'Nedroma'@en	Q199688-P36-Q2670516-0d82eef5-0-P1013	Q199688-P36-Q2670516-0d82eef5-0		P1013	'criterion used'@en	unknown		ckg:c138-P1013	Q199688-P36-Q2670516-0d82eef5-0-P1013		ckgr9	ckg:Context Type	ckgP1	Provenance
Q199688-P36-Q131818-a7f62a1d-0	Q199688	'Almohad Caliphate'@en	P36	'capital'@en	Q131818	'Oran'@en	Q199688-P36-Q131818-a7f62a1d-0-P580	Q199688-P36-Q131818-a7f62a1d-0		P580	'start time'@en	unknown		ckg:c2-P580	Q199688-P36-Q131818-a7f62a1d-0-P580		ckgr9	ckg:Context Type	ckgT1	Temporal
Q199688-P36-Q131818-a7f62a1d-0	Q199688	'Almohad Caliphate'@en	P36	'capital'@en	Q131818	'Oran'@en	Q199688-P36-Q131818-a7f62a1d-0-P585	Q199688-P36-Q131818-a7f62a1d-0		P585	'point in time'@en	unknown		ckg:c6-P585	Q199688-P36-Q131818-a7f62a1d-0-P585		ckgr9	ckg:Context Type	ckgT1	Temporal
Q199688-P36-Q131818-a7f62a1d-0	Q199688	'Almohad Caliphate'@en	P36	'capital'@en	Q131818	'Oran'@en	Q199688-P36-Q131818-a7f62a1d-0-P582	Q199688-P36-Q131818-a7f62a1d-0		P582	'end time'@en	unknown		ckg:c4-P582	Q199688-P36-Q131818-a7f62a1d-0-P582		ckgr9	ckg:Context Type	ckgT1	Temporal
Q199688-P36-Q131818-a7f62a1d-0	Q199688	'Almohad Caliphate'@en	P36	'capital'@en	Q131818	'Oran'@en	Q199688-P36-Q131818-a7f62a1d-0-P1264	Q199688-P36-Q131818-a7f62a1d-0		P1264	'valid in period'@en	unknown		ckg:c134-P1264	Q199688-P36-Q131818-a7f62a1d-0-P1264		ckgr9	ckg:Context Type	ckgT1	Temporal
Q199688-P36-Q131818-a7f62a1d-0	Q199688	'Almohad Caliphate'@en	P36	'capital'@en	Q131818	'Oran'@en	Q199688-P36-Q131818-a7f62a1d-0-P459	Q199688-P36-Q131818-a7f62a1d-0		P459	'determination method'@en	unknown		ckg:c135-P459	Q199688-P36-Q131818-a7f62a1d-0-P459		ckgr9	ckg:Context Type	ckgP1	Provenance
Q199688-P36-Q131818-a7f62a1d-0	Q199688	'Almohad Caliphate'@en	P36	'capital'@en	Q131818	'Oran'@en	Q199688-P36-Q131818-a7f62a1d-0-P5102	Q199688-P36-Q131818-a7f62a1d-0		P5102	'nature of statement'@en	unknown		ckg:c18-P5102	Q199688-P36-Q131818-a7f62a1d-0-P5102		ckgr9	ckg:Context Type	ckgP1	Provenance
Q199688-P36-Q131818-a7f62a1d-0	Q199688	'Almohad Caliphate'@en	P36	'capital'@en	Q131818	'Oran'@en	Q199688-P36-Q131818-a7f62a1d-0-P5102	Q199688-P36-Q131818-a7f62a1d-0		P5102	'nature of statement'@en	unknown		ckg:c186-P5102	Q199688-P36-Q131818-a7f62a1d-0-P5102		ckgr9	ckg:Context Type	ckgG1	Generic
Q199688-P36-Q131818-a7f62a1d-0	Q199688	'Almohad Caliphate'@en	P36	'capital'@en	Q131818	'Oran'@en	Q199688-P36-Q131818-a7f62a1d-0-P828	Q199688-P36-Q131818-a7f62a1d-0		P828	'has cause'@en	unknown		ckg:c20-P828	Q199688-P36-Q131818-a7f62a1d-0-P828		ckgr9	ckg:Context Type	ckgP1	Provenance
Q199688-P36-Q131818-a7f62a1d-0	Q199688	'Almohad Caliphate'@en	P36	'capital'@en	Q131818	'Oran'@en	Q199688-P36-Q131818-a7f62a1d-0-P805	Q199688-P36-Q131818-a7f62a1d-0		P805	'statement is subject of'@en	unknown		ckg:c22-P805	Q199688-P36-Q131818-a7f62a1d-0-P805		ckgr9	ckg:Context Type	ckgP1	Provenance
Q199688-P36-Q131818-a7f62a1d-0	Q199688	'Almohad Caliphate'@en	P36	'capital'@en	Q131818	'Oran'@en	Q199688-P36-Q131818-a7f62a1d-0-P1534	Q199688-P36-Q131818-a7f62a1d-0		P1534	'end cause'@en	unknown		ckg:c136-P1534	Q199688-P36-Q131818-a7f62a1d-0-P1534		ckgr9	ckg:Context Type	ckgP1	Provenance
Q199688-P36-Q131818-a7f62a1d-0	Q199688	'Almohad Caliphate'@en	P36	'capital'@en	Q131818	'Oran'@en	Q199688-P36-Q131818-a7f62a1d-0-P3680	Q199688-P36-Q131818-a7f62a1d-0		P3680	'statement supported by'@en	unknown		ckg:c26-P3680	Q199688-P36-Q131818-a7f62a1d-0-P3680		ckgr9	ckg:Context Type	ckgP1	Provenance
Q199688-P36-Q131818-a7f62a1d-0	Q199688	'Almohad Caliphate'@en	P36	'capital'@en	Q131818	'Oran'@en	Q199688-P36-Q131818-a7f62a1d-0-P1480	Q199688-P36-Q131818-a7f62a1d-0		P1480	'sourcing circumstances'@en	unknown		ckg:c137-P1480	Q199688-P36-Q131818-a7f62a1d-0-P1480		ckgr9	ckg:Context Type	ckgP1	Provenance
Q199688-P36-Q131818-a7f62a1d-0	Q199688	'Almohad Caliphate'@en	P36	'capital'@en	Q131818	'Oran'@en	Q199688-P36-Q131818-a7f62a1d-0-P1013	Q199688-P36-Q131818-a7f62a1d-0		P1013	'criterion used'@en	unknown		ckg:c138-P1013	Q199688-P36-Q131818-a7f62a1d-0-P1013		ckgr9	ckg:Context Type	ckgP1	Provenance
Q199688-P36-Q8717-6b2a3410-0	Q199688	'Almohad Caliphate'@en	P36	'capital'@en	Q8717	'Seville'@en	Q199688-P36-Q8717-6b2a3410-0-P580	Q199688-P36-Q8717-6b2a3410-0		P580	'start time'@en	unknown		ckg:c2-P580	Q199688-P36-Q8717-6b2a3410-0-P580		ckgr9	ckg:Context Type	ckgT1	Temporal
Q199688-P36-Q8717-6b2a3410-0	Q199688	'Almohad Caliphate'@en	P36	'capital'@en	Q8717	'Seville'@en	Q199688-P36-Q8717-6b2a3410-0-P585	Q199688-P36-Q8717-6b2a3410-0		P585	'point in time'@en	unknown		ckg:c6-P585	Q199688-P36-Q8717-6b2a3410-0-P585		ckgr9	ckg:Context Type	ckgT1	Temporal
Q199688-P36-Q8717-6b2a3410-0	Q199688	'Almohad Caliphate'@en	P36	'capital'@en	Q8717	'Seville'@en	Q199688-P36-Q8717-6b2a3410-0-P582	Q199688-P36-Q8717-6b2a3410-0		P582	'end time'@en	unknown		ckg:c4-P582	Q199688-P36-Q8717-6b2a3410-0-P582		ckgr9	ckg:Context Type	ckgT1	Temporal
Q199688-P36-Q8717-6b2a3410-0	Q199688	'Almohad Caliphate'@en	P36	'capital'@en	Q8717	'Seville'@en	Q199688-P36-Q8717-6b2a3410-0-P1264	Q199688-P36-Q8717-6b2a3410-0		P1264	'valid in period'@en	unknown		ckg:c134-P1264	Q199688-P36-Q8717-6b2a3410-0-P1264		ckgr9	ckg:Context Type	ckgT1	Temporal
Q199688-P36-Q8717-6b2a3410-0	Q199688	'Almohad Caliphate'@en	P36	'capital'@en	Q8717	'Seville'@en	Q199688-P36-Q8717-6b2a3410-0-P459	Q199688-P36-Q8717-6b2a3410-0		P459	'determination method'@en	unknown		ckg:c135-P459	Q199688-P36-Q8717-6b2a3410-0-P459		ckgr9	ckg:Context Type	ckgP1	Provenance
Q199688-P36-Q8717-6b2a3410-0	Q199688	'Almohad Caliphate'@en	P36	'capital'@en	Q8717	'Seville'@en	Q199688-P36-Q8717-6b2a3410-0-P5102	Q199688-P36-Q8717-6b2a3410-0		P5102	'nature of statement'@en	unknown		ckg:c18-P5102	Q199688-P36-Q8717-6b2a3410-0-P5102		ckgr9	ckg:Context Type	ckgP1	Provenance
Q199688-P36-Q8717-6b2a3410-0	Q199688	'Almohad Caliphate'@en	P36	'capital'@en	Q8717	'Seville'@en	Q199688-P36-Q8717-6b2a3410-0-P5102	Q199688-P36-Q8717-6b2a3410-0		P5102	'nature of statement'@en	unknown		ckg:c186-P5102	Q199688-P36-Q8717-6b2a3410-0-P5102		ckgr9	ckg:Context Type	ckgG1	Generic
Q199688-P36-Q8717-6b2a3410-0	Q199688	'Almohad Caliphate'@en	P36	'capital'@en	Q8717	'Seville'@en	Q199688-P36-Q8717-6b2a3410-0-P828	Q199688-P36-Q8717-6b2a3410-0		P828	'has cause'@en	unknown		ckg:c20-P828	Q199688-P36-Q8717-6b2a3410-0-P828		ckgr9	ckg:Context Type	ckgP1	Provenance
Q199688-P36-Q8717-6b2a3410-0	Q199688	'Almohad Caliphate'@en	P36	'capital'@en	Q8717	'Seville'@en	Q199688-P36-Q8717-6b2a3410-0-P805	Q199688-P36-Q8717-6b2a3410-0		P805	'statement is subject of'@en	unknown		ckg:c22-P805	Q199688-P36-Q8717-6b2a3410-0-P805		ckgr9	ckg:Context Type	ckgP1	Provenance
Q199688-P36-Q8717-6b2a3410-0	Q199688	'Almohad Caliphate'@en	P36	'capital'@en	Q8717	'Seville'@en	Q199688-P36-Q8717-6b2a3410-0-P1534	Q199688-P36-Q8717-6b2a3410-0		P1534	'end cause'@en	unknown		ckg:c136-P1534	Q199688-P36-Q8717-6b2a3410-0-P1534		ckgr9	ckg:Context Type	ckgP1	Provenance
Q199688-P36-Q8717-6b2a3410-0	Q199688	'Almohad Caliphate'@en	P36	'capital'@en	Q8717	'Seville'@en	Q199688-P36-Q8717-6b2a3410-0-P3680	Q199688-P36-Q8717-6b2a3410-0		P3680	'statement supported by'@en	unknown		ckg:c26-P3680	Q199688-P36-Q8717-6b2a3410-0-P3680		ckgr9	ckg:Context Type	ckgP1	Provenance
Q199688-P36-Q8717-6b2a3410-0	Q199688	'Almohad Caliphate'@en	P36	'capital'@en	Q8717	'Seville'@en	Q199688-P36-Q8717-6b2a3410-0-P1480	Q199688-P36-Q8717-6b2a3410-0		P1480	'sourcing circumstances'@en	unknown		ckg:c137-P1480	Q199688-P36-Q8717-6b2a3410-0-P1480		ckgr9	ckg:Context Type	ckgP1	Provenance
Q199688-P36-Q8717-6b2a3410-0	Q199688	'Almohad Caliphate'@en	P36	'capital'@en	Q8717	'Seville'@en	Q199688-P36-Q8717-6b2a3410-0-P1013	Q199688-P36-Q8717-6b2a3410-0		P1013	'criterion used'@en	unknown		ckg:c138-P1013	Q199688-P36-Q8717-6b2a3410-0-P1013		ckgr9	ckg:Context Type	ckgP1	Provenance
Q205708-P36-Q5115696-e84bdd32-0	Q205708	'Taifa of Granada'@en	P36	'capital'@en	Q5115696	'Madinat Gharnāṭah'@en	Q205708-P36-Q5115696-e84bdd32-0-P580	Q205708-P36-Q5115696-e84bdd32-0		P580	'start time'@en	unknown		ckg:c2-P580	Q205708-P36-Q5115696-e84bdd32-0-P580		ckgr9	ckg:Context Type	ckgT1	Temporal
Q205708-P36-Q5115696-e84bdd32-0	Q205708	'Taifa of Granada'@en	P36	'capital'@en	Q5115696	'Madinat Gharnāṭah'@en	Q205708-P36-Q5115696-e84bdd32-0-P585	Q205708-P36-Q5115696-e84bdd32-0		P585	'point in time'@en	unknown		ckg:c6-P585	Q205708-P36-Q5115696-e84bdd32-0-P585		ckgr9	ckg:Context Type	ckgT1	Temporal
Q205708-P36-Q5115696-e84bdd32-0	Q205708	'Taifa of Granada'@en	P36	'capital'@en	Q5115696	'Madinat Gharnāṭah'@en	Q205708-P36-Q5115696-e84bdd32-0-P582	Q205708-P36-Q5115696-e84bdd32-0		P582	'end time'@en	unknown		ckg:c4-P582	Q205708-P36-Q5115696-e84bdd32-0-P582		ckgr9	ckg:Context Type	ckgT1	Temporal
Q205708-P36-Q5115696-e84bdd32-0	Q205708	'Taifa of Granada'@en	P36	'capital'@en	Q5115696	'Madinat Gharnāṭah'@en	Q205708-P36-Q5115696-e84bdd32-0-P1264	Q205708-P36-Q5115696-e84bdd32-0		P1264	'valid in period'@en	unknown		ckg:c134-P1264	Q205708-P36-Q5115696-e84bdd32-0-P1264		ckgr9	ckg:Context Type	ckgT1	Temporal
Q205708-P36-Q5115696-e84bdd32-0	Q205708	'Taifa of Granada'@en	P36	'capital'@en	Q5115696	'Madinat Gharnāṭah'@en	Q205708-P36-Q5115696-e84bdd32-0-P459	Q205708-P36-Q5115696-e84bdd32-0		P459	'determination method'@en	unknown		ckg:c135-P459	Q205708-P36-Q5115696-e84bdd32-0-P459		ckgr9	ckg:Context Type	ckgP1	Provenance
Q205708-P36-Q5115696-e84bdd32-0	Q205708	'Taifa of Granada'@en	P36	'capital'@en	Q5115696	'Madinat Gharnāṭah'@en	Q205708-P36-Q5115696-e84bdd32-0-P5102	Q205708-P36-Q5115696-e84bdd32-0		P5102	'nature of statement'@en	unknown		ckg:c18-P5102	Q205708-P36-Q5115696-e84bdd32-0-P5102		ckgr9	ckg:Context Type	ckgP1	Provenance
Q205708-P36-Q5115696-e84bdd32-0	Q205708	'Taifa of Granada'@en	P36	'capital'@en	Q5115696	'Madinat Gharnāṭah'@en	Q205708-P36-Q5115696-e84bdd32-0-P5102	Q205708-P36-Q5115696-e84bdd32-0		P5102	'nature of statement'@en	unknown		ckg:c186-P5102	Q205708-P36-Q5115696-e84bdd32-0-P5102		ckgr9	ckg:Context Type	ckgG1	Generic
Q205708-P36-Q5115696-e84bdd32-0	Q205708	'Taifa of Granada'@en	P36	'capital'@en	Q5115696	'Madinat Gharnāṭah'@en	Q205708-P36-Q5115696-e84bdd32-0-P828	Q205708-P36-Q5115696-e84bdd32-0		P828	'has cause'@en	unknown		ckg:c20-P828	Q205708-P36-Q5115696-e84bdd32-0-P828		ckgr9	ckg:Context Type	ckgP1	Provenance
Q205708-P36-Q5115696-e84bdd32-0	Q205708	'Taifa of Granada'@en	P36	'capital'@en	Q5115696	'Madinat Gharnāṭah'@en	Q205708-P36-Q5115696-e84bdd32-0-P805	Q205708-P36-Q5115696-e84bdd32-0		P805	'statement is subject of'@en	unknown		ckg:c22-P805	Q205708-P36-Q5115696-e84bdd32-0-P805		ckgr9	ckg:Context Type	ckgP1	Provenance
Q205708-P36-Q5115696-e84bdd32-0	Q205708	'Taifa of Granada'@en	P36	'capital'@en	Q5115696	'Madinat Gharnāṭah'@en	Q205708-P36-Q5115696-e84bdd32-0-P1534	Q205708-P36-Q5115696-e84bdd32-0		P1534	'end cause'@en	unknown		ckg:c136-P1534	Q205708-P36-Q5115696-e84bdd32-0-P1534		ckgr9	ckg:Context Type	ckgP1	Provenance
Q205708-P36-Q5115696-e84bdd32-0	Q205708	'Taifa of Granada'@en	P36	'capital'@en	Q5115696	'Madinat Gharnāṭah'@en	Q205708-P36-Q5115696-e84bdd32-0-P3680	Q205708-P36-Q5115696-e84bdd32-0		P3680	'statement supported by'@en	unknown		ckg:c26-P3680	Q205708-P36-Q5115696-e84bdd32-0-P3680		ckgr9	ckg:Context Type	ckgP1	Provenance
Q205708-P36-Q5115696-e84bdd32-0	Q205708	'Taifa of Granada'@en	P36	'capital'@en	Q5115696	'Madinat Gharnāṭah'@en	Q205708-P36-Q5115696-e84bdd32-0-P1480	Q205708-P36-Q5115696-e84bdd32-0		P1480	'sourcing circumstances'@en	unknown		ckg:c137-P1480	Q205708-P36-Q5115696-e84bdd32-0-P1480		ckgr9	ckg:Context Type	ckgP1	Provenance
Q205708-P36-Q5115696-e84bdd32-0	Q205708	'Taifa of Granada'@en	P36	'capital'@en	Q5115696	'Madinat Gharnāṭah'@en	Q205708-P36-Q5115696-e84bdd32-0-P1013	Q205708-P36-Q5115696-e84bdd32-0		P1013	'criterion used'@en	unknown		ckg:c138-P1013	Q205708-P36-Q5115696-e84bdd32-0-P1013		ckgr9	ckg:Context Type	ckgP1	Provenance
Q207600-P36-Q179570-755377ee-0	Q207600	'Aghlabids'@en	P36	'capital'@en	Q179570	'Kairouan'@en	Q207600-P36-Q179570-755377ee-0-P580	Q207600-P36-Q179570-755377ee-0		P580	'start time'@en	unknown		ckg:c2-P580	Q207600-P36-Q179570-755377ee-0-P580		ckgr9	ckg:Context Type	ckgT1	Temporal
